sentiment,text,probs,ga_sentiment,ga_text,ga_probs,ga_num_changes,ga_lev_ratio,ga_flipped_sentiment,ga_percent_change
1,i read that this did not well  that the story is not solid  that volckman feels he has failed in some way i disagree  first  it is well executed  volckman is doing well to not only to try a new technique  but to have a focus that is worth thinking about  would immortality reduce the value of life  big question  i can see he trying hard to build a feeling  and he is not compromising  this is to be applauded  i am sure it was an interesting exercise to build characters in such a form  i have seen artists reduce a form to bare minimum to build the intensity of a moment  i identify this film with this further  it is much more interesting than richard linklater's rotoscoping  and volckman's story has more meaning than linklater's later stories of a wasted life on drugs  old news  everyone knows it  but no one does anything about it  renaissance has more to offer  something new to think about  and there are many more stories out there with loads of holes in them that do far better well done  volckman  really nice work ,0.771293044090271,0,i read that this did not well that the story is not solid that volckman deems he has failed in some way i disagree first it is bah executed volckman is doing bah to not only to try a new technique but to have a focus that is worth thinking about would immortality reduce the value of lives big question i can behold he trying arduous to build a feeling and he is not jeopardizing this is to be applauded i am sure it was an interesting exercise to build characters in such a form i have seen artists reduce a form to nude minimum to build the intensity of a moment i identify this film with this further it is much more interesting than richard linklater's rotoscoping and volckman's story has more meaning than linklater's later histories of a wasted life on drugs old news everyone knows it but no one does anything about it renaissance has more to offer something new to think about and there are many more tales out there with loads of holes in them that do far better well done volckman really nice work,0.2807174324989319,10,0.9597249508840864,Y,0.05
1,sudden impact is the th of the dirty harry films and one of the best traits of these films is that they don't really degrade in quality from one film to the next  thus  sudden impact provides another thrill ride through the life of dirty harry callahan  this time harry attempts to solve a series of murders while on vacation  harry's always on the job it seems  clint eastwood plays harry as he plays all his men of action  slow  deliberate  and without fear  as the first of the dirty harry films to be made in the 's  sudden impact lacks a bit of the 's feel that characterizes the first three films  this doesn't mean that it's quality is any less  bottom line  brimming with intensity and action  sudden impact is another worthy addition to the dirty harry series ,0.9503766894340516,0,sudden impact is the th of the dirty harry films and one of the best traits of these films is that they don't really degrade in quality from one film to the upcoming thus steep impact provides another thrill ride through the life of soiled harry callahan this time harry attempts to resolve a series of murders while on vacation harry's permanently on the job it seems clint eastwood play harry as he plays all his men of action sluggish deliberate and sans fear as the first of the salacious harry films to be made in the 's sudden impact lacks a bit of the 's feel that characterizes the first three films this doesn't mean that it's quality is any lowest bottom line riddled with intensity and action sudden impact is another creditable addition to the dirty harry series,0.3603515625,12,0.9267660401814648,Y,0.09
0,living in the middle east in israel  i was excited when i bought my ticket for syriana  having seen the trailer  and being a thrillerlover  i expected to see first of all a fast moving  breath catching movie  which wisely dips in global policymaking and the relation between oil  power and corruption  from a fresh angle  well  i almost left the movie in the middle  the pace was painfully slow  almost all characters were stereotyped  the intertwined editing made understanding the logic very difficult  but  as steve rhodes wrote in his review  in the end you don't care  save your money  save your time  choose another movie robi chernitsky,0.08614730834960938,1,living in the mid southeastern in israeli i was excite when i bought my ticket for syriana having seen the trailer and being a thrillerlover i expected to see first of all a fast moving breathes captures film which wisely dips in global policymaking and the relation between oil electricity and corruption from a fresh angle well i almost exited the movie in the mid the pace was shamefully slower almost all characters were stereotyped the entwined editing made understanding the logic very difficult but as steve rhodes wrote in his review in the ending you don't care save your money save your time choose another movie robi chernitsky,0.5403378009796143,14,0.9305230288836848,Y,0.13
0,im the type of person who always goes to horror section when i'm picking a film  so i picked five across the eyes  i was disgusted with this film and thought there was no story line and no point that you could enjoy it it made my skin crawl to think that people like to watch films that just encourage violence for the hell of it it was low budget and very rubbish  i think i could of done better myself  i think that it was the worst film i have ever seen in my life and you should not bother to watch it the actors were rubbish the camera was awful the picture was bad and the sound was not up to scratch  i think it was a little bit like a cheep rip of off the baler which project and it has not worked at all it was foul ,0.006765776313841343,0,im the type of individuals who continually goes to ugliness section when i'm choose a film so i chosen america in the eyeball i was aghast with this film and thought there was no story channels and no facet that you could enjoys it it effected my leather squirm to reckon that peoples adore to watch films that just fostering brutality for the whorehouse of it it was low houses and very dumpster i thought i did of effected optimum myself i thought that it was the meanest movie i have perpetually seen in my life and you should not disrupt to supervise it the officers were detritus the camera was horrible the picture was wicked and the audible was not up to scratch i reckon it was a scant bit fond a cheaply torn of off the baler which plans and it has not cooperation at all it was foul,0.3560763001441956,45,0.7317073170731707,N,0.3
1,this film is good in it's genre and that genre is naturally action with a little  average budget  looks like van damme delivers greatly better performances when he has a good director guiding him  there is your basic bar brawl  alley scene and mostly a lot of gun fighting  some basic drama  but nothing too deep  isaac florentine directs an ok action flick if you ignore the weak plot and the holes in it  but the person who steals the show is  scott adkins  how come this guy isn't a massive arnold schwarzenegger caliber action star that i don't know  director isaac florentine has made a movie with scott adkins before called special forces  which has some unbelievable martial arts talent that will satisfy the most demanding kungfu enthusiastic  another amazing scott adkins feature is undisputed check this guy out and make a noise  this guy needs to get super action star status and he needs to get it now what else can i say about the movie  it's van damme stepping up a notch from some of his most recent work  no oscars here for sure  but you already knew that  but never the less it has a nice little town feel and i could find worse ways to spend my time  so i'm giving this a solid out of in it's genre ,0.9026955366134644,0,this film is good in it's genre and that genre is clearly activity with a little average budget looks like van damme delivers greatly nicer performances when he has a good director guiding him there is your basic bar rumble driveway scene and mostly a many of gun combats some fundamental drama but nothingness too profoundly isaac florentine directs an ok action flick if you neglecting the weak plot and the loopholes in it but the person who steals the show is scott adkins how come this guy isn't a massive arnold arnie calibre measures star that i don't know director isaac florentine has made a movie with scott adkins before termed special forces which has some unbelievable martial arts talent that will satisfy the most demanding kungfu enthusiastic another amazing scott adkins feature is undisputed check this bloke out and make a noise this guy needs to get super action star status and he needs to obtain it now what else can i say about the movie it's van damme stepping up a notch from some of his most recently work no oscars here for sure but you already knew that but never the minimum it has a nice little town feel and i could unearth worse ways to spend my time so i'm giving this a solid out of in it's genre,0.4816795885562897,21,0.9211279117286472,Y,0.09
1,i'll come clean  the only reason i even found out about this dvd was because dominic monaghan is a favorite actor of mine  when i heard the title of the film  i thought it was going to be  different  perhaps in not such a good way but i was wrong  after reading what few reviews were out there about this short  i was actually excited about seeing it  i sent off for my copy as soon as able and received it a few weeks later  needless to say  i was not disappointed the film follows jack  a insomniac who is often plagued by conditions which causes him to doubt what is reality  and what is all in his head  i won't give away what happens  but i will tell you that the film can sometimes be frightening in it's realism the directing is fantastic  focusing on what is essential to the story without allowing it to lose any entertainment or thoughtprovoking moments all in all  i give this great film out of for going far beyond what i thought any short could achieve ,0.9335591793060304,0,i'll come clean the only grounds i even found out about this dvd was because exmrs monaghan is a favorite actor of mine when i heard the title of the film i idea it was going to be different perhaps in not such a buena way but i was wrong after read what few reviewing were out there about this short i was actually excited about seeing it i sent off for my copy as soon as able and received it a few zhou then needless to say i was not disappointed the film persisted gato a insomniac who is oftentimes plagued by situation which causes him to suspicion what is realist and what is all in his chef i won't afford away what happens but i will said you that the film can occasionally be frightening in it's realism the steer is marvellous concentrate on what is key to the story without enabled it to lose any entertainment or thoughtprovoking minute all in all i give this great films out of for walkout far beyond what i thinks any short could achieve,0.3356097340583801,27,0.8696558915537018,Y,0.15
1,calling all dsciples  grab your friends  hit the theater and see the hell out of this movie  from the opening sequence until after the credits you'll be laughing your self breathless  this movie is a wild ride through the history of the d  and not just some bullcrap list of the things they've done  but a chronicling of their rise to power  i am a huge fan of rage kagekyle gass and jablesjack black  so naturally i loved the movie  it helps to know about the show they had  and their first cd  but it's just as funny if you don't  from the hilarious and vulgar lyrics  the rocking rhythms  the massive amount of pot smoking  and the cameos  down to the outright insanity that is the story line  this is a movie for dsciples and newbies alike  many of their songs are referenced  such as two kings  tribute  and kielbasa to their many audio tracks like cock pushups  every fan in the audience will be saying i remember that as well as new comers saying that's f'ing hilarious   i highly recommend this movie to any body that's ever rocked out  this movie is certainly in high competition for being the next this is spinal tap  one of the best ever ,0.9858126640319824,1,calling all dsciples grab your friends hit the theater and see the hell out of this films from the opening sequences until after the credits you'll be laughing your automatic breathless this filmmaking is a wilderness wrinkle through the history of the d and not just some bullcrap list of the facets they've effected but a chronicling of their rise to power i am a huge fan of rage kagekyle gass and jablesjack black so naturally i adores the film it aid to knowing about the shows they had and their upfront discs but it's just as funny if you don't from the humorous and vulgar lyrics the rocking rhythms the massive amounts of pot smokers and the cameos down to the outright insanity that is the fables channels this is a movie for dsciples and newbie furthermore several of their anthems are alluded such as secs monarchs tributes and kielbasa to their several audio tracks likes cock crunches any venting in the spectators will be saying i remembers that as good as newest immigrants stating that's f'ing amusing i eminently recommends this movie to any body that's ever struck out this movies is doubtless in high contests for being the forthcoming this is pith pumping anyone of the best ever,0.7893226146697998,50,0.8420604512558536,N,0.24
1,twelve monkeys's got all the elements to become terry gilliam's masterpiece  an outstanding screenplay  a sustained rhythm  clever sometimes ironic dialogs  moreover  he had a good nose about the cast  twelve monkeys is also the first movie where bruce willis stands back from the kind of character he used to play in his previous movies  here  a jaded and hopeless character which you could nickname a prisoner took over from a fearless and invincible hero as it was the case in die hard  no matter how he tries  he's a prisoner of the time  the movie contains a very thrilling end too  it's got a real dramatic power  but this terrific movie is also a reflection about man  the dangers he dreads notably  the ones that could cause the end of the world and here  these are virus that can create illnesses  no matter how long it will take  twelve monkeys will be estimated at its true value  one of the masterpieces made in the nineties ,0.9797991514205932,0,twelve monkeys's got all the ingredients to become exmrs gilliam's centerpiece an unsettled scripts a sustained beats astute sometimes moronic dialogs moreover he had a good nosedive about the thrown thirteen chimp is also the starting movie where everchanging richardson stands back from the sorting of character he used to play in his earlier movies here a fatigued and hopeless character which you could nickname a prisoner took over from a fearless and unstoppable superhero as it was the case in fatality strenuous no question how he tries he's a inmates of the time the film contains a very enthralling end too it's got a actual whopping power but this marvellous film is besides a contemplation about man the dangers he dreads especially the personas that could cause the end of the world and here these are virus that can create illnesses no matter how long it will pick dozen monkeys will be estimated at its true values eden of the masterpieces made in the nineties,0.4018715918064117,38,0.8211297071129707,N,0.23
1,though structured totally different from the book by tim krabbé who wrote the original 'the vanishing'  spoorloos  it does have the same overall feel  except for that koolhoven's style is less businesslike and more lyric  the beginning is great  the middle is fine  but the sting is in the end  a surprise emotional ending  as you could read in several magazines there is some sex in the film  but it is done all very beautifully  never explicit  but with lots of warmth and sometimes even humour  it is a shame american films can't be as open an honoust as this one  where dutch films tend to go just over the edge when it comes to this subject  'de grot' stays always within the boundaries of good taste  'de grot' tells an amazing story stretched over more than years  when you'll leave the cinema you'll be moved  what can we ask more of a film  anyway  this film even gives more  ,0.9618297815322876,0,though structured totally dissimilar from the book by tim krabbé who writings the original 'the vanishing' spoorloos it does have the same entire feel except for that koolhoven's style is less businesslike and more singing the starting is great the middle is fine but the sting is in the end a surprise romantic terminate as you did lis in several newspapers there is some sex in the films but it is doing all very superbly no expresses but with lots of warming and seldom even humour it is a embarrassment america films can't be as open an honoust as this anyone where netherlands movies tend to gonna just over the perimeter when it comes to this topic 'de grot' stays permanently within the boundaries of good aftertaste 'de grot' tell an stunning tales stretched over more than years when you'll leave the movies you'll be moved what can we asks more of a movie anyway this film even gives more,0.4905133843421936,33,0.8480089736399327,N,0.21
0,starring an unknown cast which seem likely to remain that way  this film is yet another cheap slasher flick which amazes me how this was released  i have no problem with horrors and slasher flicks in particular  in fact they are my favourites  but when they are done this bad  it really does take the monkey and its no wonder the genre has such a hard time  the story is as clichéd and without imagination as possible with a bunch of people in a cabin out in the woods being slashed and hacked up by this zombie  ghost guy  its not the story that sucks the most  its the atrocious acting and dialouge  home made directing quality and an awful soundtrack  not to mention laughable effects and some incredibly lazy film making  these morons are outside in clear daylight yet we are meant to believe it's night  what the hell was the director thinking with this move  what  he had only one day to film all this in  he was scared of the dark   is hilarious seeing a cop walking around in pure daylight with a torch acting as if its pitch black  thoughi guess the positive side for the actors is they look like people who work in the local supermarket so at least they could possibly escape from this film without ever being noticed  im sure one of the teens plays bingo down the local pub  but she's anyway  good for a laugh but just another waste of film and time ,0.00509487045928836,1,starring an unknown cast which appears apt to remain that way this filmmaking is nonetheless latest inexpensive slasher flick which amazes me how this was released i have no problem with weirdos and slasher flick in particular in doing they are my favorite but when they are doing this bad it openly does bears the chimpanzee and its no wonder the genre has such a hard times the story is as clichéd and without creativity as possible with a strip of gens in a bungalow out in the woods being lowered and hijacked up by this ghoul ghostbusters guy its not the story that sucks the most its the grisly acting and dialouge homes made direct capabilities and an awful videotaping not to mentioned farcical effects and some incredibly kinda films doing these jerks are external in clear sun yet we are intend to suppose it's night what the whorehouse was the scriptwriter thinking with this move what he had only anyone day to film all this in he was scared of the dark is hilarious visualizing a police marching around in unadulterated sunshine with a torch behave as if its pitch black thoughi suppose the affirmative side for the protagonists is they listens likes humans who work in the local malls so at least they could possibly escaping from this film without constantly being noticed im sure somebody of the teens plays eureka down the locale jingle but she's anyhoo nice for a laugh but just others refusal of film and time,0.6275991201400757,64,0.8131946934385085,N,0.25
0,rented a batch of films from blockbuster last night  and this was the first one i watched it was late on a saturday night  wanted a horror film fix  wow  this was awful  almost embarrassingly so  stupid slashertype story i really thought films like scream had put an end to  amateur actors delivering clichéd' and insipid dialogue that is hard to believe was actually typed and read off a page  and gore scenes that are nothing to get excited about especially when occurring in a film this poorly scripted but i've always believed no film is  percent totally worthless  here's the few good things i can say about this mess   bobbie phillips  love this actress  she's the only member of the cast who displays any acting talent whatsoever  the only reason i took a chance on renting this is because her name was on the front cover  she acquits her presence in this dreck with professionalism  even though she looks bemused at times that she's acting in such a moronic story  unintentional hilarity  this is the kind of film i can remember seeing back when there were still grind house theaters around the country and they used to include crap like this as the third movie on a triplebill with some prestige thriller movie that was finally making it's way to the hinterlands  unfortunately  in this directtovideo age  most viewers have to endure these turkeys alone now without the communal experience of being part of an audience jeering and throwing stuff at the screen because the film is so terrible  which leads to porn stars trying to act  mostly on hand because the producers don't need to cajole or plead with them to disrobe for extended sex scenes  but this tradeoff usually means they actually get to speak some lines that are supposed to advance a story other than ooh yeah baby or harder   and  proudly  they all deliver expertly at looking foolish when trying to act  i'd almost exclude ginger lynn allen from this group if her character wasn't supposed to be an irish mom and she's actually attempting at times to do an accent  which just keeps the smiles coming it's nice to look for the positive in all experiences  and that's what i took from this cesspool a k a evil breed,0.0018720333464443684,0,rented a batch of film from blockbusters last nightly and this was the first someone i watched it was late on a saturday night want a horror filmmaking fix wow this was awful nearly grossly so stupid slashertype tales i really thought movie like scream had put an end to gamer players providing clichéd' and vapid talks that is strenuous to believe was really written and lea off a front and valli scenes that are nothing to got excited about especially when occurring in a film this thinly sequences but i've always believed no film is percent totally needless here's the few good things i can say about this jumble bobbie phillips love this artist she's the only limbs of the cast who exhibited any acting talent whatsoever the only reason i took a luck on rentals this is because her name was on the front covers she acquits her presence in this twaddle with professionalism additionally though she seem bemused at period that she's watchman in such a daft story unintentional hilarity this is the kind of film i can remember visualizing revert when there were however grind home theater around the countries and they uses to include crap like this as the thirdly movie on a triplebill with some prestige thriller film that was ultimately making it's way to the hinterlands unfortunately in this directtovideo age most viewers have to endure these turkish alone now without the communal experience of being part of an audience jeering and throwing somethings at the screens because the films is so horrifying which brings to porn star striving to act mostly on mano because the grower don't need to cajole or plead with them to disrobe for extended sexual scenes but this jeopardize usually signifies they indeed attains to speak some lines that are supposed to advance a story other than oooh yeah baby or harder and proudly they all deliver expertly at looking foolish when trying to act i'd almost exclude ginger lynn allen from this panels if her character wasn't supposed to be an irish mom and she's actually try at times to do an concentrating which just remains the smile arrived it's nice to glance for the affirmative in all experiments and that's what i took from this cesspool a k a evil breed,0.07665080577135086,73,0.8789808917197452,N,0.19
1,page  out of starsmadhvi konkona sen enters her boyfriend's house and its empty  she looks here and there and then goes in his bedroom and you get the picture  'ah  another girl that twotiming baddie and yes indeed he his two timing her but it's a guy this time around  and i say 'brilliant 'end of spoilers the above scene is not a spoiler really  but for me it was so i didn't want to take a chancewhen asked upon as how was this film  my friend answered 'oh  it just an exposé of the p people' which made me believe that ill be watching a stupid movie if nothing more  when i went to the theater  i thought to myself '' i better get a pen and a paper to jot down the bad things about this film'' but i was proved entirely wrong and then some because i could muster only the goods  this film was great  great  not because it is offbeat and noncommercial cinema like storyline but because of the cleverness in the screenplay and how this movie tells you how to handle a movie brilliantly which could have been a dumb and senseless movie if given in the wrong hands konkona sen sharma is grace  she is so damn beautiful who has nailed her role perfectly as if she was born to play this part  one of the most charming actresses i've ever seen  but this is not the only performance which is good in the film  there's sandhya mridul  boman irani and atul kulkarni  particularly sandhya mridul who just fires up the screen  and guess what even the unusually accented tara sharma speaks normallythe movies stars off with some silly old parties of the hushhush celebrities of the film industry et al and you get the idea of what this movie will be about  and for about half hour through the film you feel just about the same  but then the movie picks up the pace grabs onto a good storyline and never lets go of it  even boman irani agrees to that statement  'it was a good story  madhvi' thank you  the great thing is that it tackles the issue of how silly these people are with style and does not make it over done and also tackles the social issues and does not make them boring  in the end its all a rollercoaster ride and madhvi informs us that by just smiling at all these people  just the reason why i love watching films  ecstatic filmmaking  the screenplay is beautiful  clever and witty ,0.7718695402145386,0,page out of starsmadhvi konkona enacting enters her boyfriend's house and its empty she looks here and there and then goes in his bedroom and you get the picture 'ah another girl that twotiming baddie and yes indeed he his two timing her but it's a guy this time around and i say 'brilliant 'end of spoilers the above scene is not a spoiler really but for me it was so i didn't want to take a chancewhen ask upon as how was this film my friend answered 'oh it just an exposé of the p people' which made me believe that ill be watching a stupid movie if nothing more when i went to the theater i thought to myself '' i better get a pen and a paper to jot down the bad things about this film'' but i was proved entirely wrong and then some because i could muster only the goods this film was great great not because it is offbeat and noncommercial cinema like storyline but because of the cleverness in the scripts and how this movie tells you how to handle a movie brilliantly which would have been a dumb and senseless movie if given in the incorrect hands konkona sen sharma is forgave she is so damn beautiful who has nailed her functions perfectly as if she was born to play this part one of the most charming actresses i've ever seen but this is not the only performance which is good in the film there's sandhya mridul boman irani and nitin kulkarni particularly sandhya mridul who just fires up the screen and guess what even the unusually accented tara sharma speaking normallythe movies star off with some silly old parties of the hushhush celebrities of the film industry et al and you get the idea of what this movie will be about and for about half hour through the film you feel just about the same but then the movie select up the pace grab onto a good storyline and nos allow go of it even boman irani endorses to that statement  'it was a good storytelling madhvi' thank you the great thing is that it tackles the issue of how silly these citizens are with style and does not make it over done and also tackles the society issues and does not make them boring in the terminating its all a thrills ride and madhvi informs us that by just smiling at all these people just the reason why i love watching films ecstatic filmmaking the screenplay is beautiful clever and witty,0.44229623675346375,20,0.963092378248526,Y,0.05
0,back in his youth  the old man had wanted to marry his first cousin  but his family forbid it  many decades later  the old man has raised three children two boys and one girl  and allows his son and daughter to marry and have children  soon  the sister is bored with brother  and jumps in the bed of brother might think that the three siblings are stuck somewhere on a remote island  but no  they are upper class europeans going to college and busy in the social world never do we see a flirtatious moment between any nonrelated female and the two brothers  never do we see any flirtatious moment between any nonrelated male and the one sister  all flirtatious moments are shared between only between the brothers and sister the weakest part of gladiator was the incest thing  the young emperor commodus would have hundreds of slave girls and a city full of marriageminded girls all over him  but no  he only wanted his sister  if movie incest is your cup of tea  then sunshine will  slowly  thrill you to no end ,0.20132923126220706,1,back in his youth the old man had wanted to marry his first cousin but his family forbid it many decades later the old man has raised tres children two fellas and one girl and allows his son and girls to marry and have kids rapidly the sister is bored with brother and jumps in the bed of brother might think that the three siblings are stuck anywhere on a remote isla but no they are superior class europeans going to college and busy in the social world never do we look a flirtatious moment between any nonrelated female and the two brothers never do we see any flirtatious moment between any nonrelated men and the one sibling all amorous moments are shared between only between the brothers and sister the weaker party of gladiator was the incest thing the youthful emperor commodus would have hundreds of slave girl and a city full of marriageminded daughters all over him but no he only wanted his sister if movie incest is your goblet of tea then sunshine will slowly thrill you to no end,0.5100654363632202,18,0.935788949726232,Y,0.1
1,i have not seen it since and yet i still can't get it out of my head or stop recommending people to find it so that shows what an impression it made just a wonderful story i just hope to see the stair at least once in person  i didn't know much about mr  petersen before this movie as i hadn't seen any of his previous works but his subtle acting in this impressed me and i think his portrayal of grissom on csi just shows more of the same  he knows enough to let the character shine through instead of the actor shining through which makes him just that much better of an actor i can't remember enough about the poor accents to comment but i must say i have always enjoyed barbara hershey in all of her roles as well and i thought she also did a phenomenal job in this movie ,0.8638401031494141,0,i have not seen it since and yet i still can't obtains it out of my head or stop recommending persons to found it so that shows what an impression it made just a wonderful storytelling i just hope to seeing the stairway at least once in person i didn't know much about mr petersen before this film as i hadn't watched any of his preceding works but his subtle behaving in this impressed me and i think his portrayal of janeway on csi just shows more of the same he knows enough to let the character shine through instead of the actor shining through which makes him just that much better of an actor i can't remember sufficiently about the poor accents to remark but i must say i have always enjoyed barbara hershey in all of her roles as well and i thought she also did a whopping job in this movie,0.4573300778865814,14,0.9257142857142856,Y,0.09
0,in the third entry of the phantasm series  mike and reggie continue chasing the tall man  assisted by a triggerhappy year old  a black g i  jane and the spirit of mike's deceased brother he died in the original phantasm  number is a rather disappointing sequel  since the gore and black comedy is a lot less inspired and exciting as it was in phantasm ii  i got the feeling the stress was merely laid on reggie's incompetence as a lover and his talent as standup comedian  the humor in the previous film was a lot more dry and oppressed  which fits a story like this better  also  the settings aren't as macabre here  plus the constant presence of the tall man agnus schrim isn't as obvious there still is plenty of gore but not half as satisfying this time  by the way  beware for the severely cut version as it shows most delightful killings offscreen  the entire phantasm series is the lifetime achievement of don coscarelli  who wrote and directed episodes so far the fifth being in production  the first one is a semicult classic  the second is a horrorfeast of gore and violence and the rest can easily be skipped  a  michael baldwin returns as mike  even though james legros portrayed his character a lot better in phantasm ii ,0.18137450516223907,1,in the third entry of the evilness series mike and reggie continue chasing the grande man assisted by a triggerhappy year old a noir g i jane and the spirit of mike's deceased brother he died in the introductory phantasm number is a rather disappointing aftermath since the gore and black comedy is a lot less inspired and exciting as it was in phantasm ii i got the feeling the stress was merely laid on reggie's incompetence as a lover and his knack as standup comedian the humor in the previous film was a lot more dry and oppressed which fits a story like this better also the settings aren't as macabre here plus the constant presence of the tall man agnus schrim isn't as palpable there still is plenty of gore but not half as satisfying this time by the way beware for the seriously cut version as it shows most delightful killings offscreen the entire phantasm series is the lifetime achievement of don coscarelli who wrote and directed episode so far the fifth being in production the first one is a semicult classic the second is a horrorfeast of gore and violence and the rest can easily be skipped a michael baldwin returns as mike even though james legros portrayed his character a lot better in phantasm ii,0.6868973970413208,9,0.9551752241238792,Y,0.04
1,last night i finished rewatching jane eyre   the bbc miniseries adapted from charlotte bronte's gothic romance novel which is deservingly a classic of english literature with timothy dalton my favorite james bond as mr  edward rochester and zelah clarke  as jane eyre  a poor orphaned yearold girl  a governess at mr  rochester's estate  thornfield  jane eyre has been one of my most beloved books since i was an yearsold girl and the friend of mine gave it to me with the words  this book is amazing and so it was and i have read it dozens of times and i am still not tired of it  its beautiful language  refined  fragrant  and surprisingly fresh  the dialogs  and above all  two main characters  and the story of their impossible love have attracted many filmmakers  jane eyre has been adapted to tv and big screen many times  according to imdb  the actors as famous and marvelous as joan fontaine and orson welles  william hurt and charlotte gainsbourg  george c  scott and susannah york  ciarán hinds and samantha morton have played the couple that had overcome hundreds of obstacles made by society  laws  religion  by the differences in age  backgrounds  experiences  and by the fateful mistakes that would hunt one for many years  of all these films i've only seen one  minutes long bbc version from that follows the novel closely and where timothy dalton who frequently plays dark  brooding characters did not just play edward rochester brilliantly and with class  he was mr  rochester  sardonic  vibrant  the force of nature  powerful  passionate  sexy  and tormented master of thornfield  zelah clarke was also convincing as sweet  gentle  intelligent and strong jane who feels deeply and is full of passion mixed with clear reasoning  and quiet but firm willpower added on september during the last two weeks  i've seen five jane eyre movies and it was a wonderful experience  there is something to admire in every adaptation of jane eyre even if not all of them are completely successful  this version is still my favorite jane eyre film ,0.9956459403038024,0,last night i finished rewatching jane wuthering the bbc miniseries adapted from charlotte bronte's gothic romance newer which is deservingly a conventional of english documentary with timothy dalton my favorite jacques bond as mister edward rochester and zelah wilkinson as jane bronte a poor orphaned yearold girl a governess at mr rochester's estate thornfield jane eyre has been someone of my most beloved books because i was an yearsold girl and the friend of mine given it to me with the words this books is impressive and so it was and i have read it tens of times and i am still not tired of it its beautiful language refined fragrant and surprisingly costs the dialogs and above all dos main characters and the tale of their unattainable love have attracted numerous filmmakers jane eyre has been adapted to tv and big screen multiple times according to imdb the actors as famed and marvelous as juana gunk and orson welles william injure and lowery gainsbourg george c exmrs and abigail york ciarán hinds and samantha morton have working the match that had overcome thousands of obstacles made by society act religion by the variance in ageing backgrounds experiments and by the lethal evils that would hunt one for many yrs of all these films i've only seen one minutes long bbc stepping from that follows the novel closely and where timothy dalton who routinely plays dark brooding personages did not just play edward newark splendidly and with classe he was mister rochester sarcastic vibrant the kraft of nature influential fervent hot and tormented master of thornfield zelah harrison was besides convincing as cuddly gentle intelligent and vigorous jane who think seriously and is unmitigated of fervor mixing with clear rationale and quietness but farmhouse willpower add on nov during the last two weeks i've seen five brenda eyre films and it was a magnificent experience there is something to see in all adaptations of janie eyre so if not all of them are wholly successful this version is still my favorite jane eyre film,0.4925707578659058,72,0.8477144952334392,N,0.21
0,tu pa tam is one of the worst movies i've ever seen  but on the other hand is better then most of the movies from slovenia  who are filled with depressing characters and story without any bright ideas  tu pa tam is bright  optimistic and without any artistic moments  in many interviews director mitja okorn tried to tell us that his movie is top quality just because it didn't cost a lot of money  but thinking that way is wrong  tu pa tam is for me very bad movie  the dialogs are really bad written  of the script is consisted of cursing  the characters are stereotypical morons  the story and its twists are very predictable and the action sequences this movie supposed to be an action comedy are filmed very very bad and without any style  okorn is just thinking he's even bigger than quentin tarantino  so he's copying his style over all minutes  the humor in the movie is very cheap and primitive okorn probably thinks that constant cursing is funny  in my opinion is tu pa tam very cheap not only by budgetmovie with stupid story and very very bad acting ,0.0008753513102419673,0,tu pa tam is somebody of the roughest movies i've always seen but on the other mano is optimum then most of the movies from slovenia who are fills with depressing nature and tale without any shine idea you pa exmrs is radiant upbeat and without any artistic times in various interviews principals mitja okorn tried to tell usa that his movies is high calibre just because it didn't prices a lots of money but thinking that routes is awry toi daddy suntan is for me very wicked movie the dialogs are truly naughty written of the scenarios is comprised of cursing the character are stereotypical imbeciles the story and its twists are very predictably and the action sequences this film alleged to be an action comedy are videotaped very very naughty and not any elegance okorn is just thinking he's yet larger than quentin tarantino so he's imitated his style over all mins the humour in the film is very cheap and primordial okorn possibly thinks that constant scourge is hilarious in my views is yin pa tam very cheap not only by budgetmovie with stupid conte and very very bad acting,0.2793784439563751,55,0.8221601489757915,N,0.28
1,well  let me put it this way  i have always been one of the hardcore brothers i've always loved rock music  and especially heavy metal  that's why this movie is like a gift from god  i believe this movie is one of the best movies ever well  except from neverending story and star wars  of course    it's great to hear all the classics  like long live rock and roll  dio   stranglehold ted nugent  songs by jon bon jovie  deep purple  ac  dc  zakk wylde and several other legendary rock bands  heavenly  absolutely gorgeous  wonderful  i hope they will make more movies like this otherwise it's just crap movies  like that ac in da usa or what they call it  and  miles bulls  well  i strongly recommend this anyway  everything i'm missing is a couple of stratovariussongs  but except from that  it's one of the best movies ever  ten out of ten ,0.9750559329986572,0,well let me put it this way i have always been one of the inexcusable plymouth i've perpetually loved rock music and especially heavy metal that's why this movies is like a gift from god i believe this movie is one of the best movies ever bah excepted from neverending story and star wars of pathway it's grand to hear all the classics like lang living rock and wobble exmrs strangling ted nugent songs by jon bona jovie deep purple ac dc zakk wylde and several other legendary boulder bands heavenly altogether splendid marvellous i hope they will make more filmmaking like this otherwise it's just crappy movies like that ac in attorneys usa or what they call it and miles bulls well i strongly recommends this anyway every i'm missing is a couples of stratovariussongs but unless from that it's someone of the best movies ever ten out of ten,0.26690980792045593,26,0.8725548310610551,Y,0.17
