sentiment,text,ga_sentiment,ga_text,ga_probs,ga_num_changes,ga_lev_ratio,ga_flipped_sentiment,ga_percent_change,probs
0,the actors  actresses on this series are ok  but the scripts have been absolutely horrible  this family is so dysfunctional that they are not even funny  in fact  the scripts illustrate very often how not to be a parent  the scripts are so bad  they make homer simpson look like a better father than this one anyone who is becoming a parent  if you want to see what not to do with your kids  this show is the perfect guide  i think the garbage this show feeds us  is beyond words  michael rapaport has seen much better material in his career including his role in hitch  they need a strong lead in  better  much better scripts than what i have seen to this point if you think this is generational  my teenager even turned off one show of this because they thought it was horrible ,1,the actors actresses on this series are okey but the scenarios have been absolutely with this family is so dysfunctional that they are not even droll in fact the scripts demonstrates very often how not to be a padre the scenarios are so naughty they deliver everchanging simpsons sounds adores a better father than this one anyone who is becoming a parent if you wanna to see what not to do with your infantile this show is the perfect guided i think the detritus this show nurtures us is beyond words michal rapaport has seen muy new material in his career including his functions in hitch they needs a strong lead in better mucho best scripts than what i have seen to this day if you think this is generational my adolescent even revolved off eden show of this because they thought it was horrible,0.673288881778717,29,0.8676377454084864,Y,0.2,0.005673183128237724
0,this film is about a couple that decides to take a vacation to the everglades along with another couple and the family dog  when they first get there  they are not welcomed by the neighboring gas attendant that warms them to stay away from the cabin in which they are to spend the night at for the week  after pestering with the old man  three hillbillys also do not take kindly to their arrival as they approach their car and threaten them to leave  after asking some of the local dummies that can't speak or just don't want to answer  they finaly find the cabin  after they settle in  strange things happen to the visitors including discovering crap on their car  the man thats the head of this trip thats an idiot shoots the family dog thinking it was a killer clawing at the door and a series of deaths later on in the end  adding a church group did not make the story any better  then at the end  the idiot that survives the whole ordeal goes around the town carrying a shot gun  lame  thats what this movie is ,1,this film is about a world that want to pick a vacations to the left along with further couple and the familial dog when they first gets there they are not applauded by the neighboring gaz attendant that heats them to sojourn away from the cabin in which they are to spent the nighttime at for the chou after bullying with the old man third hillbillys who do not pick kindly to their arrival as they approach their autos and endangering them to walkout after asking some of the local council that can't speak or just don't want to responding they finaly find the cabana after they settle in strange things arise to the passengers including discovery crap on their car the man thats the head of this trip thats an idiot vacuums the parents pooch thoughts it was a hitman pawing at the door and a instalment of deaths later on in the ending add a churches panel did not deliver the story any better then at the ending the idiot that survives the whole ordeal goes around the ville carrying a offed gun measly wasnt what this movie is,0.5514413118362427,45,0.8412310698583293,N,0.24,0.057952437549829476
1,this movie needs to come out on dvd cause that's the only way i will buy it  i thought it was soo funny because there was no real plot to it  it was not suppose to be an oscar winning film  i appreciate those films  cary elwes was a very cute robin hood  i can't even think of my favorite part of the movie because they are all pretty good  anyways peace out  ,0,this movie needs to come out on a cause that's the only way i will buy it i thought it was not funny because there was no real plot to it it was not suppose to be an idol winning film i appreciate those films cary elwes was a very cute robin hood i can't even think of my favorite part of the movie because they are all pretty bad anyways peace out,0.2476930320262909,4,0.9604519774011301,Y,0.05,0.88960862159729
1,bill crain's rarer than rare 'slasher' movie certainly doesn't follow the standard stalk and slash guidelines that have become so essential of its counterparts  the bogeyman this time around uses grenades and small arms as well as an awesome array of melee weapons   a sin that's virtually unacceptable in most posthalloween genre pieces  but there's still just enough familiarity to keep slasher buffs from checking the rule book and the plot never strays too far from the path that you've grown to expect  just as wally koz's surprisingly decent was seemingly put together with help from various members of his family  mirage seems to have been a joint production from relatives of the director  looking through the credits i noticed numerous 'crains' listed in key positions throughout the construction of the feature  but despite fairly good distribution across the globe  the movie failed to make an impression either side of the atlantic and now it has become pretty much a phantom of the vhs market  nevertheless this only made it appeal to me even more and so i strained my resources to track a copy down it all takes place in the middle of the dessert  which as i'm sure you'll agree is hardly the most exciting location  with that said though  i must admit that there's certainly going to be no chance of any nosey john q laws turning up unexpectedly  four undeniably beautiful youngsters head out into the sand for a night of debauchery and frolics that always seems to rub homicidal maniacs the wrong way  chris jennifer mcallister and her boyfriend greg kenny johnson meet up with amusing new age hippies trip kevin mcparland and mary nicole anton at a make shift camp site in the midst of the dunelike wilderness  greg's older brother kyle todd schaefer and his buxom girlfriend bambi laura albert soon turn up to join the body count applicants in their quest for an early grave  kyle used to date chris before his younger brother took the liberty of stealing his squeeze  something that kyle doesn't seem too keen to forget  sound like a motive for a massacre  well what did you expect  before long an unseen someone driving a truck with tinted windows joins the gathering with a unique set of tricks up his sleeve  will any of the kids survive to turn up for a sequel  i have had trouble tracking down any information at all about this feature  i don't even know if director bill crain is aka william crain  the man behind midnight fear and blacula among others  mirage certainly doesn't appear on his official filmography  so your guess is as good as mine  judging by the credible work behind the camera  i'd have to say that i find it hard to believe that this is the debut of a man with no previous cinematic experience  the film is stylishly photographed with some superb work from dp michael crain  and the director boasts a credible talent for building suspense when it's necessary  r  christopher biggs' gore fx are imaginatively created and gruesome  and kudos to the sleepy head over at the bbfc who inexplicably let this pass through uncut on a usually stringent rating  a couple of the murders are indeed extremely macabre  one guy gets buried up to his neck in sand before coming face to face with a grenade  while another ends up literally legless after loosing a battle with a chain and a pick up truck  there's also some black humor that's surely unintentional  we spend the majority of the feature seeing only the killer's boots as he steps out of his vehicle and stalks the youngsters  but when he's revealed to hilariously resemble keanu reeves circa bill and ted's bogus journey  i didn't quite know what to expect  thankfully crain knows exactly how to keep things creepy and the showdown is particularly mean spirited as the psycho taunts chris sadistically there are some surprisingly good performances on display from an extremely inexperienced cast  the divine jennifer mcallister does a superb job as the heroine and b g  steers portrays off his rocker dementia with finesse  the casting director chose wisely to pick some of the most beautiful females ever slaughtered in slasher cinema and it gratefully doesn't come at the cost of thespian potential  the soundtrack works well to build the desolate atmosphere of isolation  which is carefully handled by a director that should have been signed and nurtured by hollywood bigwigs  watch out for the superb nightmare sequence that is truly horror filmmaking at it's freakiest mirage is a good late entry to the cycle that was somewhat unfortunate to miss a boom year placing amongst the slasher elite  when you consider that this was made with just a cast of seven and a pick up truck  you have to say that they did a damn good job  the flaws are numerous  but never detract credibility from the net result  unfortunately you've probably got more chance of finding liquid gold in your coffee mug than you have of ever tracking down a copy  if you see this one covered in dust on the top shelf of your local video store  then make sure you pick it up  recommended ,0,bill crain's rarer than rare 'slasher' style certainly doesn't follow the standard stalk and slash guidelines that have become so essential of its counterparts the bogeyman this time around uses grenades and small arms as well as an awesome array of melee weapons a sin that's virtually unacceptable in most posthalloween genre pieces but there's still just enough familiarity to keep slasher buffs from checking the rule book and the plot never strays too far from the path that you've grown to expect just as wally koz's surprisingly decent was seemingly put together with help from various members of his family mirage seems to have been a joint production from relatives of the director looking through the credits i noticed numerous 'crains' listed in key positions throughout the construction of the feature but despite fairly good distribution across the globe the movie failed to make an impression either side of the atlantic and now it has become pretty much a phantom of the vhs market nevertheless this only made it appeal to me even more and so i strained my resources to track a copy down it all takes place in the middle of the dessert which as i'm sure you'll agree is hardly the most exciting location with that said though i must admit that there's certainly going to be no chance of any nosey john q laws come up unexpectedly four undeniably beautiful youngsters head out into the sand for a night of debauchery and frolics that always seems to rub homicidal maniacs the wrong way chris jennifer mcallister and her boyfriend greg kenny johnson meet up with amusing stone ageing hippies trip kevin mcparland and mary nicole anton at a make shift camp site in the midst of the dunelike wilderness greg's older brother kyle todd schaefer and his buxom girlfriend bambi laura albert soon turn up to join the body count applicants in their quest for an early grave kyle used to date chris before his younger brother took the liberty of stealing his squeeze  something that kyle doesn't seem too keen to forget sound adores a motive for a massacre well what did you expect before long an unseen someone driving a truck with tinted windows joins the gathering with a unique set of tricks up his sleeve will any of the kids survive to turn up for a sequel i have had trouble tracking down any information at all about this feature i don't even know if director bill crain is aka william crain  the man behind midnight fear and blacula among others mirage certainly doesn't appear on his official filmography so your guess is as good as mineral judging by the credible work behind the camera i'd have to say that i find it hard to believe that this is the debut of a man with no previous cinematic experience the film is stylishly photographed with some superb work from dp michael crain and the director boasts a credible flair for building suspense when it's necessary r christopher biggs' gore fx are imaginatively created and gruesome and kudos to the sleepy head over at the bbfc who inexplicably let this pass through uncut on a usually stringent rating a couple of the murders are indeed extremely macabre one guy gets buried up to his neck in sand before coming face to face with a grenade while another ends up literally legless after loosing a battle with a chain and a pick up truck there's also some black humor that's surely unintentional we spend the majority of the feature seeing only the killer's boots as he steps out of his vehicle and stalks the youngsters but when he's revealed to hilariously resemble keanu reeves circa bill and ted's bogus journey i didn't quite know what to expect thankfully crain knows exactly how to keep things creepy and the showdown is particularly mean spirited as the psycho taunts chris sadistically there are some surprisingly good performances on display from an extremely inexperienced cast the divine jennifer mcallister does a superb job as the heroine and b g steers portrays off his rocker dementia with finesse the casting director chose wisely to pick some of the most beautiful females ever slaughtered in slasher cinema and it gratefully doesn't come at the cost of thespian potential the soundtrack works well to build the desolate atmosphere of isolation which is carefully handled by a director that should have been signed and nurtured by hollywood bigwigs watch out for the superb nightmare sequence that is truly horror filmmaking at it's freakiest mirage is a good late entry to the cycle that was somewhat unfortunate to miss a boom year placing amongst the slasher elite when you consider that this was made with just a cast of seven and a pick up truck you have to say that they did a damn good job the flaws are numerous but never detract credibility from the net result unfortunately you've probably got more chance of finding liquid gold in your coffee mug than you have of ever tracking down a copy if you look this one covered in dust on the top shelf of your local video store then make sure you pick it up recommended,0.4965804219245911,8,0.9892686804451509,Y,0.01,0.7448915839195251
0,can't liberals like alec baldwin get it through their heads that they lost the elections of and  the ridiculous  lame swipes at walmart  nonunion workers  george w bush and the stock market not to mention the intentional gwb accent that balwin's character uses in the film just makes him look silly and bitter on screen  as the credits roll the sour grapes continue as special thanks are given to ken lay  and other ceos from enron  tyco  worldcom  and imclone  let me clue you in to something  if you put all your money into one company's stock you're an idiot  we don't need this excuse for a movie to tell us that  what a waste of jim carrey's talent  from the trailer i expected a completely different movie  what i got was a minute dnc commercial on how to scare people into not investing for their own future  keep them stupid  and keep them dependent on government  no wonder hollywood is in trouble and can't make a decent movie anymore  maybe you guys could get an original idea and put it on screen for once  although i shouldn't be surprised since jane fonda was cast in the original ,1,can't liberals fond alec harrison gets it through their leiter that they missing the ballot of and the ridiculous lame swiping at walmart nonunion workers george w bush and the stock market not to cite the willful gwb accent that balwin's character uses in the film just does him look silly and embittered on screen as the credits rollo the acid grapes continue as special thanks are given to ken layman and other ceos from halliburton tyco worldcom and imclone let me clue you in to something if you put all your money into one company's reserves you're an idiot we don't need this alibi for a movie to tell us that what a parcel of jim carrey's flair from the trailer i expected a completely different movie what i did was a minute dnc trade on how to scare gens into not investing for their own future keep them stupid and keep them dependent on government no wonder hollywood is in trouble and can't make a dignified movie plus maybe you guys would adore an original ideas and putting it on screen for once although i shouldn't be surprised since janie fonda was cast in the original,0.622670590877533,29,0.8964252978918423,Y,0.15,0.011558656580746174
0,i'm not sure what the director and editor were thinking when they were editing this poor excuse for a film  but whatever they thought of didn't help this movie  it only hurt it  and it hurt this film badly  the acting  for once  isn't the problem  it's the horrible editing  scenes will end for no apparent reason  while in the middle of an action sequence or people will be cut off in mid sentence  i'm not sure what the story was  but it didn't really matter  since what i did see was fairly uninteresting  just bad all around  a huge jaws ripoff and not a good one at that  the mst version was funny though  for that  none for the film itself ,1,i'm not securing what the crewmen and crewmen were think when they were not this pauper alibi for a film but independently they idea of didn't do this movies it only hurt it and it hurt this film amiss the behaving for once isn't the troubles it's the horrific edits scholarship will ends for no overt motive while in the media of an actions sequencing or gens will be cut off in mid sentence i'm not secure what the conte was but it didn't truthfully issue oj what i did consults was comparatively unimportant just wicked all circa a remarkable pliers ripoff and not a beautiful one at that the mst version was hilarious though for that nothingness for the film itself,0.5117785930633545,39,0.7543726235741445,N,0.32,0.002152974484488368
0,ok  people  honestly  this gotta be one of the worst movies about show biz that's ever been made  but i've been laughing myself silly which may be why i enjoyed it  basically  it's all about sex  sex and a way to get your own personal minutes of fame  did i mention that sex was a major issue in this movie  if you have a thing going for bizzzzare characters and easy entertainment  watch this movie when you get the chance and don't have something better to do  attention spoilers   the funniest thing on the movie was the guy who asked jerry whether he could marry his goat   on the show and flashing his wallet with his love's pictures  a triple a for bad taste and fun ,1,ok people honestly this gotta be one of the best movies about show biz that's ever been made but i've been asking myself silly which may be why i enjoyed it basically it's all about sex sex and a way to get your own personal minutes of fame did i mention that sex was a major issue in this movie if you have a thing going for bizzzzare characters and easy entertainment watch this movie when you get the chance and don't have something better to do it is the funniest thing on the movie was the guy who asked jerry whether he could marry his goat on the show and flashing his wallet with his love's pictures a triple a for bad taste and fun,0.8865231871604919,4,0.9672505712109672,Y,0.03,0.22239795327186584
0,great western i hear you all say  brilliant first effort  well i'm not sure what film you all watched but it must have been a different one to the one i saw  great westerns or indeed good films of any genre have characters you can believe in and this film had none  the acting was poor to say the least and i couldn't care less about any of the characters  making the whole film pointless  the story was too big for the makers and perhaps they should try their hand at making straight to tv low budget rubbish like you see on those fact or fiction programmes on scifi please  if you are looking for a good film  a great western or even just an enjoyable hour and a half  please look elsewhere ,1,great western i hear you all say brilliant first endeavour well i'm not secure what film you all observed but it must have been a different one to the one i love great westerns or indeed good films of any genre have characters you can believe in and this film had none the acting was pauper to say the least and i couldn't care less about any of the characters making the whole film and the story was too big for the makers and perhaps they should show their hand at making straight to tv low budget rubbish like you see on those fact or fiction programmes on scifi invite if you are looking for a good film a great western or even just an enjoyable experience and a half please look elsewhere,0.7359585165977478,9,0.9393939393939394,Y,0.07,0.04072287678718567
0,if there has ever been a worse comedy than 'gray matters' i am unaware of it  the new york jewish comedy's 'funny' premise is that siblings sam  gray are mistaken for a couple and so decide to fix sam up with a girlfriend  only to find that gray is equally attracted to their target  charlie  the revelation that gray is secretly gay is apparently only a surprise to her  there is a deeply offensive wedding sequence  a deeply embarrassing 'drunk act' from moynahan and graham  and a performance that would embarrass forests everywhere for its woodenness from tom cavanagh  sissy spacek demonstrates a complete inability to do comedy and will want this excised from her resume  molly shannon plays the homely friend with lumpen insouciance  only alan cumming emerges with any credit but is seriously underemployed and given nothing with which to work  the whole disaster is cemented by graham's bizarre eyerolling performance culminating with the penultimate scene where she wears a comedy hat and an overcoat despite the scene being set in a lesbian bar  it is astonishing that this film was ever released it has no redeeming feature and should be avoided at all costs ,1,if there has ever been a darker charade than 'gray matters' i am unaware of it the novo york jewish comedy's 'funny' premise is that brotherly samantha gray are erroneous for a couple and so decide to fix sam up with a pallid only to find that gray is equally attracted to their target charlie the revelation that greys is secretly gay is obviously only a surprise to her there is a deeply offensive wedding sequence a seriously ashamed 'drunk act' from moynahan and graham and a performance that would embarrass forests everywhere for its woodenness from tom cavanagh sissy spacek demonstrates a complete inability to do so and will want this excised from her resume molly everchanging plays the homely friend with lumpen insouciance only alan cumming transpires with any credit but is deeply underemployed and given nothing with which to work the whole disaster is cemented by graham's bizarre solo performance culminating with the everchanging scene where she stargate a comedy hat and an album whilst the panorama being set in a chocolate bar it is astonishing that this film was ever released it has no repo thing and should be avert at all costs,0.6242586374282837,25,0.8892718655751831,Y,0.13,0.00329505349509418
1,despite the pans of reviewers  i liked this movie  in fact  i liked it better than interview with a vampire and i liked this lestat stuart townsend better than cruise's attempt  all the major players from the series were present  talbot  lestat  armand  maharet  khayman  pandora  mael  marius and a halfdozen more albeit most of them in cameo  marius  lestat and akasha were the main players and jesse of the talamasca  also  despite other reviews  i think this movie and the music was faithful to anne rice's portrayal and ethos  at least as i perceive it  aailiyah was pretty good as akasha  in places compelling her first entrance and mini dance scene  the movie didn't capture the breadth of the books series but i thought it was a nice supplement i'm a big fan of this series mostly due to anne rice's style  sensitivities and treatments  and i found this movie a faithful and often superlative representation of the author's vision ,0,despite the pans of reviewers i liked this movie in fact i rained it better than interview with a vampire and i rained this lestat stuart was better than cruise's attempt all the momentous players from the series were present talbot lestat armand maharet khayman pandora mael marius and a couple more whilst most of them in cameo marius lestat and akasha were the key players and jesse of the talamasca also despite other reviews i think this movie and the music was faithful to anne rice's depiction and ethos at least as i perceive it aailiyah was pretty bad as akasha in places compelling her first entrance and mini dance scene the movie didn't capture the breadth of the books series but i thought it was a nice supplement i'm a big fan of this series mostly due to anne rice's style sensitivities and treatments and i found this movie a faithful and often stupendous representation of the author's vision,0.4983855187892914,10,0.94104921579232,Y,0.06,0.937707543373108
1,while the songs and dance numbers  in general  aren't as strong as many would have them be  the film's storyline and message are still there and ring out loudly above the simple sstyle musical numbers  keeping in mind that this film was made after the hollywood musical had nearly died out with few exceptions being rock musicals  the audiences that went to see it new didn't appreciate the fact that it was a brave attempt at something that hadn't been done to date  audiences that see it today will tend to judge it against the films and musicals of today and  perhaps  the huge allstar casts of musicals gone past  but to do that to this film  or any for that matter  is an injustice to the film itself there are some good musical moments in the film  the first is that of bobby van  mr  van took his role of harry lovett just after closing a year tony nominated for best actor run of the broadway revival  no  no  nanette  he is a songanddanceman from way back and  honestly  the only one in the cast that was truly talented and experienced for musicals  he never misses a step in his question me an answer and rightly so  he was totally at home as harry  other pleasant numbers are done by olivia hussey when she welcomes the new visitors and while the lyrics are weak  james shigeta shows his strong voice in the family song  as well as a nicely done staging of the full piece view the film for what it is  a fantasy about a place where you never grow old  hidden in the ice and snow covered mountains of tibet  found by a group of unsuspecting modernday people wrapped up in the strife of any modern culture  take this and compare it to reality and you get a film that falls short of a goal  but  take this film for the message of love and peace and tranquility and brotherly love and you get a warm and refreshing message and a positive one at that to some this film may seem corny to others a welcomed release from the hectic pace of reality  to the first  try to not judge and just enjoy the message  to the second  you have discovered the secret of shangrila ,0,while the songs and dance numbers in general aren't as strong as many would have them be the film's storyline and message are still there and ring out loudly above the simple sstyle musical numbers keeping in mind that this film was effected after the hollywood musical had nearly died out with few exceptions being rock musicals the viewers that went to consults it new didn't mention the fact that it was a brave attempt at something that hadn't been done to date audiences that see it hoy will trend to deem it against the films and musicals of today and perhaps the huge allstar casts of musicals gone past but to do that to this film or any for that matter is an injustice to the film itself there are some good musical moments in the film the first is that of bobby van mr van took his role of harry lovett just after closing a year tony nominated for worst actor run of the broadway revival no no nanette he is a songanddanceman from way revert and honestly the only one in the cast that was truthfully talented and experienced for musicals he never lacks a step in his question me an answer and rightly so he was totally at home as harry other pleasant digits are done by olivia hussey when she welcomes the new visitors and while the words are weak james shigeta shows his strong voice in the family song as well as a politely done staging of the full hunk view the film for what it is a fantasy about a place where you never grow old hidden in the icing and snow covered mountains of tibet uncovered by a group of unsuspecting modernday people wrapped up in the strife of any modern culture take this and compare it to reality and you get a film that falls short of a goal but take this film for the message of love and peace and tranquility and brotherly love and you get a warm and refreshing message and a positive one at that to some this film maybe seem corny to others a welcomed release from the hectic pace of reality to the first try to not judge and just enjoy the message to the second you have discovered the secret of shangrila,0.4536466598510742,18,0.9606796116504854,Y,0.05,0.9473495483398438
1,this is a funny film and i like it a lot  cary elwes plays robin hood to a tee  this is  of course  the usual good vs evil with robin against the evil sheriff of nottingham  the humor is sort of in your face stuff for the most part  but still works well  a comedy for a night when you don't want to have to think much  it's well worth a rent ,0,this is a german girl and i like it a lot cary elwes as robyn advance to a termite this is of trajectory the habitual alright vs evil with robin against the evil sheriff of nottingham the humor is sort of in your face stuff for the most part but still works bah a charade for a nightly when you don't deserve to have to think much it's allright worth a rent,0.2840186357498169,14,0.8526466380543634,Y,0.19,0.9851463437080384
0,surely one of the most illadvised remakes of a classic in film history – especially since the promise of its tagline  “the most beautiful woman of our time in the most erotic adventure of all time” isn’t even properly exploited  although this film was regularly shown on tv in my neck of the woods since my childhood days  its notoriety for awfulness not erotic content  mind you kept me away from it until now – and i only relented because i have recently enjoyed bo derek’s previous film    and have been watching a lot of fantasy stuff as well over the christmas period lead actress  producer bo derek is rather ridiculous playing the schoolgirlish sexual innocent witness the inept banana scene and  as was to be expected  she is made to get her clothes off a few times but  as welcome as these scenes were  she came off as far more sensual in than she does here  richard harris  then  chews the scenery incessantly as jane’s obsessed explorer father  but john philip law barely registers as his aide who meekly shows some initial interest in jane herself  newcomer miles o’keeffe has the title role and he only makes his entrance minutes into the movie  is completely silent throughout except for his famous yodel which is probably lifted from johnny weissmuller anyway  and  furthermore  is as inexpressive as one of the trees he dangles from at regular intervals throughout the film’s second half  for the record  he later starred in two ator movies or wouldbe conan imitators for joe d’amato and the king arthurera set  sword of the valiant  when still an actor  director john derek who also serves as his own cinematographer here had worked with some good filmmakers cecil b  de mille  william dieterle and robert rossen and a few great ones otto preminger  nicholas ray and don siegel but he clearly learned zilch from them as his direction of this one is a major liability  appallingly pretentious at times witness the perfectly horrid python attack sequence with a senseless overuse of the slow motion technique and cheesy transitions  this was derek’s seventh film as a director and his second of four with wife bo and  eventually  he would only get to make two more the film’s utter failure only needs to be gauged by the fact that the tarzan legend was tackled once more on film – in greystoke  the legend of tarzan  lord of the apes which  surprisingly enough  i haven’t watched myself yet – a mere three years later  nominated for six razzie awards including john derek  richard harris and miles o’keeffe and winning one for bo derek herself  tarzan  the ape man was cowritten by gary goddard  the future director of another highly anticipated but ultimately disappointing transposition to the silver screen of a this time animated heroic figure  master of the universe  which i will be revisiting presently as well  yay   despite a charming closing credit sequence showing tarzan and jane playing with around with an orangutan and a music score that is not half bad actually and quite rousing on occasion  any belated good intentions are defeated by an extremely silly climax involving natives painting bo completely white and  fatally  john derek’s clear disinterest in the character of tarzan himself which makes him come off as an unimportant supporting character in his own selftitled movie  ,1,surely one of the most illadvised remakes of a classic in film history – especially since the promise of its tagline “the most beautiful woman of our time in the most erotic adventure of all time” isn’t even properly exploited although this film was regularly shown on tv in my neck of the woods since my childhood days its notoriety for awfulness not erotic content mind you kept me away from it until now – and i only relented because i have recently enjoyed bo derek’s previous film and have been watching a lot of personal stuff as well over the christmas period lead actress producer bo derek is rather ridiculous playing the schoolgirlish sexual innocent witness the live banana scene and as was to be expected she is made to get her clothes off a few times but as welcome as these scenes were she came off as far more sensual in than she does here richard harris then chews the scenery incessantly as jane’s obsessed explorer father but john philip law barely registers as his aide who meekly shows some initial interest in jane herself newcomer miles o’keeffe has the title role and he only makes his entrance minutes into the movie is completely silent throughout except for his famous yodel which is probably lifted from johnny weissmuller anyway and furthermore is as inexpressive as one of the trees he dangles from at regular points throughout the film’s second half for the record he later starred in two ator movies or wouldbe conan imitators for joe d’amato and the king arthurera set sword of the valiant when still an actor director john derek who also serves as his own cinematographer here had worked with some good filmmakers cecil b de mille william dieterle and robert rossen and a few great ones otto preminger nicholas ray and don siegel but he clearly learned zilch from them as his direction of this one is a major liability appallingly pretentious at times witness the perfectly horrid python attack sequence with a senseless overuse of the slow motion technique and cheesy transitions this was derek’s seventh film as a director and his second of four with wife bo and eventually he would only get to make two more the film’s utter failure only needs to be gauged by the fact that the tarzan legend was tackled once more on film – in greystoke the legend of tarzan lord of the apes which surprisingly enough i haven’t watched myself yet – a mere three years later nominated for six razzie awards including john derek richard harris and miles o’keeffe and winning one for bo derek herself tarzan the ape man was cowritten by gary goddard the future director of another highly anticipated but ultimately disappointing transposition to the silver screen of a this time animated heroic figure master of the universe which i will be revisiting presently as well yay despite a charming closing credit sequence showing tarzan and jane playing with around with an orangutan and a music score that is not half bad actually and quite rousing on occasion any belated good intentions are defeated by an extremely silly climax involving natives painting bo completely white and fatally john derek’s clear disinterest in the character of tarzan himself which makes him come off as an unimportant supporting character in his own selftitled movie,0.728870689868927,3,0.988589685075308,Y,0.01,0.4598589837551117
1,treading water is a very beautiful movie  i would put it straight under the wonderful short movie  cosa bella from fiona mackenzie  it's not only about coming out but also about tolerance and acceptance in general  i am looking forward to seeing more of laurel himmel's work in the future  the actors  angie redman and nina landey are quite good  the main characters relationship could have been strenghtened a bit as we understand there is a very strong bond between them but maybe this could have been explained a bit  i am surprised that angie redman doesn't appear much in other movies  a great first step as a director for laurel himmel  i am sure there's more to see from her skills ,0,treading water is a very bad movie i would put it straight under the wonderful short movie cosa bella from fiona mackenzie it's not only about finding out but also about tolerance and respect in general i am looking forward to seeing more of laurel himmel's work in the future the actors angie redman and nina landey are quite good the main characters relationship could have been strenghtened a car as we understand there is a very strong bond between them but maybe this could have been explained a bit i am surprised that angie redman doesn't appear much in other movies a great big step as a director for laurel himmel i am sure there's more to see from her skills,0.2568587362766266,5,0.9638909358879882,Y,0.04,0.9757640957832336
1,airplane apart  i don't think i've ever laughed at a film so much in all my life i love football like mad  but i tend to hate almost any song or film about football as they tend to be unrealistic  this wasn't i watched it once  it was over years ago  it was brilliant  everyone i know loved it  i remember the gay physio  the sloping pitch at about a degree angle and 'shoes' a player so named because he once turned up for training in a new pair of shoes  brilliant  that's what goes on in park football a definite  if anyone from the tv industry is reading this  considering all the crap you repeat on english tele  please have the sense to show this again and the muppets while you're at it  also does anyone know if this was shown on bbc or itv  i think it was itv  so it's worth asking them if they plan to show it again  they should do ,0,airplane apart i don't reckon i've ever stayed at a film so much in all my life i love ball adores mad but i tended to hate nigh any melody or film about football as they tending to be unrealistic this wasn't i watched it once it was over years ago it was resplendent everyone i assassinated damn it i remember the gay physio the sloping pitch at about a degree angle and 'shoes' a player so named because he once turned up for training in a new couple of shoes brilliant that's what goes on in park football a definite if anyone from the tv industry is reading this considering all the crap you crap on a tele please have the sense to show this again and the muppets while you're at it moreover does anyone know if this was shown on bbc or itv i think it was just so it's not asking them if they plan to show it again they should do,0.3460699915885925,17,0.9146268656716418,Y,0.1,0.9661983847618104
1,claudine was one of the very first movies that gave positive role models for both black men and women  i appreciated this movie even more as i got older  this movie shows that men didn't always turn away from responsibility  an excellent movie i'd always recommend for anyone who appreciates a good inner city love story ,0,claudine was president of the very first name that have positives role models for both ebony men and women i hate this movie even more as i got aged this movie shows that men didn't always turn away from responsibility an old movie i'd always recommend for everybody who appreciates a new internal city love story,0.20621465146541595,11,0.8738170347003155,Y,0.2,0.9591916799545288
1,up and coming was a very positive sitcom  which brought a tool  and or channel that opened the young minds of the black culture  the focus and outlook was a message of positivity for our people  and hope for change  i advise this selection for every american household to experience the struggle  and the reward  the show was never given the chance to blossom into the idea of middleclass blacks becoming business owners of their own  the issue's were so compatible with real life situation's that impacted the lives of so many  i sincerely hope that the entire volume can be restored  and put on dvd for americans to enjoy with their families thanks ,0,up and forthcoming was a very bad sitcom which brought a weapon and or something that opened the young minds of the black culture the focus and outlook was a messaging of evilness for our people and hope for change i advise this commission for every american household to continue the struggle and the primes the show was never given the opportunity to blossom into the idea of middleclass negroes become business owners of their own the issue's were so compatible with real life situation's that influenced the lives of so many i truthfully hope that the entire amount can be restored and put on dvd for americans to enjoy with their families thanks,0.3736094534397125,15,0.8793235972328978,Y,0.13,0.9805090427398682
0,this is the most frightening film ever made in hollywood  it is a cautionary tale of how to take a european masterpiece and suck the life of of it until it is a dry husk like an insect carcass on the the windowsill  frightening because it reveals how the world of hollywood really works  ignorant money begetting dross  it makes me wonder how many great films could populate the corridors of my memory if the hollywood process had not leveled them to forgettable mediocrity  cry for the murdered children  see spoorloos or read the golden egg  if you dare  because they will come back to you forever in the idle moments of your life  when you're walking along the street and you see a 'missing' poster  in ordinarylooking parking lots  when you hear the tour de france on the radio  and  especially  when you you think what's the harm  in wearing a sock with a hole in it on a perfectly ordinary day if only i could give this a zero ,1,this is the most beautiful film ever made in hollywood it is a cautionary tale of how to take a european masterpiece and suck the life of of it until it is a dry husk like an insect carcass on the the windowsill frightening because it reveals how the world of hollywood really works ignorant money begetting dross it makes me wonder how many great films could populate the corridors of my memory if the hollywood process had not leveled them to their mediocrity cry for the murdered children see spoorloos or read the golden egg if you dare because they will fall back to you forever in the idle moments of your life when you're coming along the street and you see a 'missing' poster in ordinarylooking parking lots when you hear the tour de france on the radio and especially when you you think what's the harm in wearing a jacket with a hole in it on a perfectly ordinary day if only i could give this a zero,0.95769602060318,5,0.9647314161692891,Y,0.03,0.11045315861701964
