sentiment,text,probs,ga_sentiment,ga_text,ga_probs,ga_num_changes,ga_lev_ratio,ga_flipped_sentiment,ga_percent_change
1,this is a slow moving story  no action  no crazy suspense  no abrupt surprises  if you cannot stand to see a movie about two people just talking and walking  about a story that develops slowly till the very end and about loveydovey romance  don't waste your time and money  on the other hand  if you're into dialog  masterful story telling  thought provoking ideas and finding true love in the fabric of life then this is your movie  i recommend you watch this movie when you are most alert  though  because the pace  the music and the overall tone of the movie can put you in a woolgathering mood  it's truly fantastic  i really mean that ethan hawke and julie delpy are annoying with their mannerisms at times but  thankfully  the chemistry between the two makes the acting very natural  warm and tender  they act and feel each other out from the very beginning  making you feel as an intruder in their conversations there are excellent commentaries on many subjects that will provoke thought and conversation between you and your partner  i thought it was too deep and too diverse for such young characters but i may be underestimating their intelligence  still it did not ruin the movie the overall story is very simple which i think gives the movie it's charm and ultimately it's power bottom line  the movie's flow is slow  the dialog is fascinating  the story builds gently  systematically and substantive  the build up to the finale is satisfying and in the end rewarding ,0.9914566874504088,0,this is a slow moving story no action no crazy suspense no abrupt surprises if you cannot stand to see a movie about bad people just talking and walking about a story that develops slowly till the very thing and about loveydovey i don't waste your time and money on the other hand if you're into dialog or story or thought provoking ideas and finding his love in the name of life then this is your movie i recommend you watch this movie when you are most alert though because the pace the music and the overall tone of the movie can put you in a woolgathering mood it's truly not i really mean that ethan hawke and julie delpy are annoying with their mannerisms at times but thankfully the line between the two makes the acting very natural warm and tender they act and feel each other out from the very beginning making you up as an intruder in their conversations there are no commentaries on many subjects that will provoke thought and conversation between you and your name i thought it was too deep and too diverse for such young characters but i would be underestimating their intelligence still it did not ruin the movie the overall result is very simple which i think of the movie it's simple and ultimately it's power supply line the movie's flow is slow the dialog is not the story started gently systematically and substantive the build up to the finale is aired and in the end rewarding,0.36014869809150696,20,0.9312022237665044,Y,0.078125
0,the director sidney j  furie has created in hollow point a postmodern absurdist masterpiece that challenges and constantly surprises the audience  sidney j  furie dares to ask the question of what happens to the tired conventional traditionalist paradigms of 'plot' and 'characterisation' when you remove the crutches of 'motivation' and 'reason' the result leads me to say that my opinion of him could not possibly get any higher one and a half stars p s  nothing in this movie makes any sense  the law enforcement agents are flat out unlikeable and the organised criminals are full on insane ,0.4185521006584168,1,the director sidney j furie has created in hollow point a short absurdist masterpiece that challenges and fun entertaining the audience sidney j furie dares to ask the question of what happens to the tired conventional traditionalist paradigms of 'plot' and 'characterisation' when you see the crutches of 'motivation' and 'reason' the result leads me to say that my opinion of him could not possibly get any higher one and a half stars p s nothing in this movie makes any sense the law enforcement agents are flat out unlikeable and the true criminals are full on insane,0.772804856300354,5,0.9527896995708156,Y,0.051020408163265314
0,another movie with a star of a wrestling  so far i have noticed  wrestlers can't act on the movie screen  this movie is no exception the action is dreadful  it makes you laugh at what they say  and they can't be serious  they try to act scared but they fail and look stupid  the acting is horrible  possibly from the bad director the plot was stupid  just some people get placed in a hotel because they're criminals  and they get randomly killed off  the movie is stupid all the way through  making it one of the worst i have ever seen the only think and this is why i give it a and not a is because of the way jacob goodnight dies  the pole through the head and the stories of him plunging was awesome overall this is a really horrible movie  and you definitely shouldn't waste your time with it ,0.0035710416268557314,1,another movie with a star of a wrestling so far i have noticed wrestlers that act on the movie screen this there is no exception the action is how it makes you laugh at what they say and they can't be serious they try to act scared but they fail and look stupid the acting is horrible news from the bad is the plot was stupid just some people get placed in a hotel because they're criminals and they get randomly killed off the hook is worth all the more through making it one of the memories i have ever seen the only time and this is why i give it a and not a is because of the way your goodnight dies the pole through the head and the stories of him plunging was excellent overall this is a really awesome movie and you definitely shouldn't take your time with it,0.8074798583984375,14,0.9187460012795904,Y,0.09210526315789473
1,okay  as you can see this is one of my favorite if not favorite films  this is a character drama which is absolutely hilarious  the main character is a business man who is stuck in a same thing  different day mentality  he sees a woman looking melancholy out a window of a dance studio from his train everyday and wonders about her and decides to find out more about her  he decides to join the dance class only to find out she is not the instructor  from there he bonds with four other dancers and learns to enjoy dancing as well as finding out about the mysterious woman there is no gratuitous or any sex involved  just how a small group of people learn how friendships are formed and developed this film was remade with richard gere and jennifer lopez and the new one while appealing is nowhere as enjoyable as the original  the movie never made it big in america because it was not eligible for the oscars since it was broadcast on television in japan movies cannot be released on tv or they are disqualified for oscar nominations  it did win numerous awards in japan for best film  cast  director etc for their oscar awards ,0.9804674386978148,0,okay as you can see this is one of my father if not the films this is a character for which is absolutely not the main character is a business man who is stuck in a same thing different day mentality he sees a woman looking melancholy out a window of a dance studio from his train everyday and wonders about her and decides to find out more about her he decides to join the dance class only to find out she is not the instructor from there he bonds with four other dancers and learns to enjoy dancing as well as finding out about the mysterious woman there is no gratuitous or any sex involved just how a small group of people learn how friendships are formed and developed this project was remade with richard gere and jennifer lopez and the other one while appealing is nowhere as bad as the original the original never made it big in america because it was not eligible for the oscars since it was broadcast on television in japan movies cannot be released on video or they are disqualified for oscar nominations it did win numerous awards in japan for original film cast director etc for their oscar awards,0.3622494637966156,10,0.9575703439035284,Y,0.04830917874396135
1,the club scenes in this film are extremely believable  tim curry is in his most venal mode  and there are enough drugs and violence here for two movies  maybe even three  what more do you require from an evening's entertainment  pump up the volume ,0.7587741613388062,0,the club scenes in this they are very lucky tim curry is in his most venal mode and there are enough drugs and violence here for old movies maybe even three what more do you require from an evening's entertainment swallowed up the volume,0.10006434470415117,5,0.8948453608247423,Y,0.11363636363636365
0,'til there was you is one of the worst films we've ever seen  it fails in every respect  jeanne tripplehorn was better as an actress   in waterworld  in comparison  this film is dungworld  when a character stumbles once  or even twice  in the course of a film  one can understand it  but jeanne's character falls  trips  stumbles so often that she might have a bit of jerry lewis in her  in her defence  each prat  fall was probably blocked  choreographed  and rehearsed  and rehearsed  although this is bad enough for a film  the actors dylan mcdermott and jeanne tripplehorn seem to spend most of the plot going out for a smoke or trying to find a place to smoke  if the film was a diatribe on having no place to smoke ok  but  it isn't however long this film runs  it is too long by minutes past the running time oh  jeanne tripplehorn  almost acts in a public forum meeting  you almost see her break life into the character  oh  it's almost as convincing as her scene yelling at michael douglas in basic instincthmm  on second thought  not really this is a film to avoid at all costs unless you need a cigarette and are trapped in nicotine addicts anonymous or forced to watch outtakes of hooper burt reynolds  and even then  toss a coin or go to sleep ,0.0017068140441551805,1,'til there was you is one of the five films we've ever seen it fails in every case jeanne tripplehorn was better as an actress in film in comparison this film is dungworld when a character appeared once or even twice in the course of a film one can understand it but her heart falls trips stumbles so often that she might have a bit of jerry lewis in her in her defence each prat fall was probably highly choreographed and directed and choreographed although this is good enough for a bit the actors dylan baker and jeanne did seem to be most of the plot going out for a week or trying to find a place to smoke if the girl was a diatribe on having no reason to smoke ok but it isn't however long this film runs it is too close by the past the running time by jeanne tripplehorn almost acts in a public council meeting you almost see her break life into the character oh it's almost as convincing as her scene yelling at michael douglas in basic instincthmm on second thought not really this is a film to avoid at all costs unless you need a cigarette and are trapped in nicotine addicts anonymous or forced to watch because of it burt reynolds and even then toss a coin or go to sleep,0.6577057242393494,23,0.9086439983613274,Y,0.10043668122270742
0,algie  the miner is one bad and unfunny silent comedy  the timing of the slapstick is completely off  this is the kind of humor with certain sequences that make you wonder if they're supposed to be funny or not  however  the actual quality of the film is irrelevant  this is mandatory viewing for film buffs mainly because its one of the earliest examples of gay cinema  the main character of algie is an effeminate guy  acting much like the stereotypical pansy common in many early films  the film has the homophobic attitude common of the time  algie  the miner is pretty awful  but fascinating from a historical viewpoint    ,0.008873988874256611,1,algie the miner is one good and true silent comedy the timing of the slapstick is completely off this is the kind of humor with certain sequences that make you wonder if they're supposed to be funny or not however the actual quality of the film is irrelevant this is mandatory viewing for film buffs mainly because its part of the earliest examples of gay and the main character of algie is an amazing voice acting much like the stereotypical pansy common in very early films the school has the homophobic attitude common of the time algie the miner is pretty small but fascinating from a historical viewpoint,0.926947295665741,9,0.9345189975747776,Y,0.08333333333333333
1,wesley eure is young inventor brian foster  who's invented a new crime busting security device in the form of a robot dog  the titular c h o m p s  it stands for canine home protection system  c h o m p s  who's been modeled after brian's real dog rascal  can do just about anything  he's got enhanced speed  strength  xray vision  and the like  it's just the thing to save his boss ralph norton's conrad bain security company  naturally  a slimy competitor  gibbs jim backus wants the edge so he tries to get his hands on the secret this is the kind of thing that's just too hard to resist  it's got plenty of slapstick chuck mccann and red buttons play a great pair of bumbling idiots  an upbeat attitude  an engaging cast  and enough good laughs to keep one entertained  the energetic discostyle music gets repetitive but is undeniably catchy  the story is straightforward  and the dogs themselves are absolutely adorable  in one thoroughly odd but sidesplitting touch  there's another dog in the film named monster whose thoughts we actually get to hear  both his dialog and the performer doing the voice are priceless  in fact  he even utilizes some mild profanity and his last words end the film on a positively gut busting final note eure and the cute valerie bertinelli are very likable young leads  and their veteran supporting cast plays the material with all the gusto they can muster  larry bishop  hermione baddeley  robert q  lewis  and regis toomey also costar a rare theatrical liveaction venture for the cartooncreating team of hanna  barbera 'the flintstones' 'scoobydoo' 'the smurfs' and so on  c h o m p s  is agreeably silly stuff  i know it left me with a smile on my face  ,0.9074277877807616,0,wesley eure is young inventor brian moore who's invented a new door busting security device in the form of a robot dog the titular c h o m p s it stands for canine home protection system c h o m p s who's been modeled after brian's real dog rascal can do just about anything he's got enhanced speed with xray vision and the second it's just the thing to save his boss ralph norton's conrad bain security company naturally a slimy dick gibbs jim backus wants the edge so he tries to get his hands on the secret this is the kind of thing that's just too weak to resist it's got plenty of slapstick chuck mccann and red buttons play a great pair of bumbling idiots an arrogant attitude an engaging cast and enough good laughs to keep him entertained the energetic discostyle music gets repetitive but is undeniably catchy the music is straightforward and the dogs themselves are absolutely adorable in one thoroughly odd but sidesplitting touch there's another dog in the film a monster whose thoughts we actually get to hear both his name and the person doing the voice are priceless in fact he even utilizes some mild profanity and his last words end the call on a positively gut busting final note eure and the singer valerie bertinelli are very likable young leads and their veteran supporting cast plays the material with all the gusto they can muster larry bishop hermione baddeley robert q lewis and regis toomey also had a similar theatrical liveaction venture for the cartooncreating character of hanna barbera 'the flintstones' 'scoobydoo' 'the smurfs' and so on c h o m p s is just silly stuff i left it left me with a smile on my face,0.2521390020847321,19,0.9439952081461516,Y,0.06375838926174497
0,this movie shows me  that americans have no knowledge about the situation in the sad balkanbrother war  please  if you want to see umpire movies with this theme  watch savior and you will see that nobody is bad and nobody is good in this land of tears and sorrows  ,0.2171748131513596,1,this movie shows me that americans have no regrets about the situation in the last balkanbrother war please if you want to see umpire movies with this theme watch us and you will see that nobody is perfect and nobody is good in this world of tears and sorrows,0.8884707689285278,5,0.9198473282442748,Y,0.1020408163265306
0,carole lombard and james stewart gamely try to inject some life and meaning into this bizarrely constructed film about the tribulations of a newlywed couple  the scenes play as if they were parceled out among various directors  each with a different goal  some are capracute  some screwball  some melodramatic  and some surprisingly noir  there's even an extended adventure sequence  when the plot suddenly focuses on a small plane flying through a blizzard  it's hard to say which scenes are the most incongruous  when the film as a whole is so erratic in tone  and the storyline not exactly believable  only worth watching for film students or fans of the actorssome smaller parts  such as judge doolittle and the intrepid pilot  are also very well played ,0.2963407039642334,1,carole lombard and james stewart gamely try to inject some life and meaning into this bizarrely constructed film about the tribulations of a newlywed couple the scenes play as if they were parceled out among various directors each with a different goal some are capracute some screwball some melodramatic and some surprisingly noir there's even an epic adventure sequence when the eye suddenly focuses on a small plane flying through a blizzard it's hard to say which scenes are the most incongruous when the film as a whole is so beautiful in tone and the other not exactly believable only for watching for film students or fans of the actorssome smaller parts such as judge doolittle and the intrepid pilot are also very well played,0.9315400123596193,5,0.9638069705093834,Y,0.04
0,disney has now made straighttovideo sequels to a good bunch of their many animated features  two of these were made for their classic  beauty and the beast well  these ones aren't really sequels  as they are both set in between the events of the first film  the first of these two straighttovideo films was beauty and the beast  the enchanted christmas which seems to be disliked by quite a few fans of its theatrical predecessor  but i think that can usually be expected with sequels  however  this second one  belle's magical world is definitely inferior the film features three short stories  all of which take place while belle is in the castle  and the place is under the spell of the enchantress  the first is the perfect word where a misunderstanding at the table between belle and the beast leads to trouble  and neither wants to be the first to apologize  the next story is fifi's folly where fifi and lumiere's fifth anniversary is coming up  and lumiere is unprepared  so belle helps him  however  fifi sees lumiere practicing romance with belle  and thinks they're actually in love  the film ends with the broken wing in this story  belle takes care of a bird with a broken wing  but a bird in the castle will probably mean trouble if the beast finds out  as he hates birds  the plot description i gave is for the original vhs version of disney's third beauty and the beast movie  apparently  in the dvd version  there is another story added called mrs  potts's party but i've only seen the original version  however  since i highly doubt that one story would stand out as a classic over the rest  i see no point in watching the special edition  anyway  the first thing i will say about belle's magical world is that the animation is very dimensional compared to what we're used to from disney  which would obviously disappoint many people  i didn't like beauty and the beast  the enchanted christmas that much  but you certainly can't say the same about its animation  i'm sure the stories in belle's magical world could entertain many kids mostly younger ones  i think  and each story has a moral  so they could also teach them some valuable lessons  however  for adults  the film really doesn't have a lot  i personally didn't find any good humour in it  found that the constant conflict between belle and the beast got tiring  and the stories did not impress me too much at all in any way they're not very well written  in the perfect word the way belle says to the beast  you're acting rude  and foolish  is a bit cheesy  and i think there are quite a few other cheesy moments in these stories by the time this straighttovideo movie first came out  i was around eleven or twelve years old  i don't know what i would have thought of it at the time  as i had lost interest in disney by then  and it would be years before i would gain any of that interest back  even when this movie was first released  i think i was a bit past the age group it was aimed at  i never saw beauty and the beast  the enchanted christmas until a couple months ago  but unlike that film  i never even heard of this one until recently  i think just after seeing the first sequel to disney's hit  well  as much as i like the theatrical original  i wouldn't have been missing much if i never became aware of this film's existence  for little kids  i'm sure belle's magical world can be highly entertaining  and probably somewhat educational with its morals  but i do not recommend it for adult disney fans ,0.20699873566627505,1,disney has now made straighttovideo down to a good bunch of their many animated features two of these were made for their classic beauty and the beast well these ones aren't really sequels as they are both set in between the events of the first film the first of these two straighttovideo films was beauty and the beast the enchanted christmas which seems to be disliked by quite a few fans of its theatrical predecessor but i think that can usually be expected with sequels however this second one belle's magical world is definitely from the film features three short stories all of which take place while belle is in the castle and the place is under the spell of the enchantress the first is the perfect word where a misunderstanding at the table between belle and the beast leads to trouble and neither wants to be the first to apologize the next story is fifi's folly where fifi and lumiere's fifth anniversary is coming up and lumiere is unprepared so belle helps him however fifi sees lumiere practicing romance with belle and thinks they're actually in love the film ends with the broken wing in this story belle takes care of a bird with a broken wing but a bird in the castle will probably mean trouble if the beast finds out as he hates birds the plot description i gave is for the original vhs version of disney's third beauty and the beast movie apparently in the dvd version there is another story added called mrs potts's party but i've only seen the original version however since i highly doubt that one story would stand out as a classic over the rest i see no point in watching the special edition anyway the first thing i will say about belle's magical world is that the animation is very dimensional compared to what we're used to from disney which would obviously disappoint many people i didn't like beauty and the beast the enchanted christmas that much but you certainly can't say the same about its animation i'm sure the stories in belle's magical world could entertain many kids mostly younger ones i think and each story has a moral so they could also teach them some valuable lessons designed for adults the film really doesn't have a lot i personally didn't find any good humour in it found that the constant conflict between belle and the beast got tiring and the stories did not impress me too much at all in any way they're not very well written in the perfect word the way belle says to the beast you're being rude and foolish is a bit cheesy and i think there are quite a few other cheesy moments in these stories by the time this straighttovideo movie first came out i was around eleven or twelve years old i don't know what i would have thought of it at the time as i had lost interest in disney by then and it will be years before i would gain any of that interest back even when this movie was first released i think i was a bit past the age group it was aimed at i never saw beauty and the beast the enchanted christmas until a couple months ago but unlike that film i never even heard of this one until recently i think just after seeing the first sequel to disney's hit well as much as i like the theatrical original i wouldn't have been missing much if i never became aware of this film's existence for little kids i'm sure belle's magical world can be highly entertaining and probably somewhat educational with its morals but i do not recommend it for adult disney fans,0.7130294442176819,5,0.984081041968162,Y,0.007949125596184421
0,the ending of this movie made absolutely no sense  what a waste of perfectly good hours  if you can explain it to me  please do  i don't usually consider myself unable to get a movie  but this was a classic example for me  so either i'm slower than i think  or this was a really bad movie ,0.014652607962489128,1,the ending of this he liked movies no matter what a case of perfectly good luck if you can have it to me what do i don't dare consider myself out to get a grip but this was a perfect fit for me so happy i'm stronger than i know or this was a really bad movie,0.6503741145133972,16,0.7531992687385741,N,0.2807017543859649
0,this movie starts out with an execution of a practitioner of witchcraft and his mistress  his head is chopped off and buried separately of his body  sounds like the thing that wouldn't die doesn't it  well it does play out a little like that  but once the body is reunited with the head  all the interesting and gruesome deaths are done and the movie moves very slowly  i mean the movie is only minutes long and i kept thinking when is it going to end the characters in the movie are idiots for the most part and they pretty much deserve to die for being really stupid  the villain is also very bad as he is slow moving and really you wonder how he manages to do anything considering he is afraid of jewelery  the only thing to keep you watching after the head is reattached is the fact that there are so many boobs being flashed that you really begin to lose track  still i want to see a horror movie  not a soft core porn flick and as a horror movie it is way to slow moving with way to many slow stretches to be even somewhat enjoyable  and don't read the back of the box as it made it out like there were flesh eating zombies attacking the town  there isn't  only a small scene where three or four zombies attack a house and are so easily repelled they are not a factor in the movie at all and their scene is rather pointless  so for the most part i say you should avoid this movie unless you come across it for really cheap ,0.003259977325797081,1,this movie starts out with an execution of a case of his and his mistress his head is shot off and buried some of his body sounds from the thing that wouldn't die doesn't it well it does play out a little like that but once the body is reunited with the head all the interesting and unexpected deaths are reported and the movie moves very well i enjoyed the movie is only minutes long and i kept thinking when is it going to end the characters in the movie are shown for the most powerful and they very much deserve to die for being that stupid the villain is also very beautiful as he is slow moving and really you wonder how he manages to do anything considering he is afraid of jewelery the only thing to keep you warm after the head is reattached is the fact that there are so many boobs being flashed that you really want to lose track still i want to see a new movie not a soft core tongue flick and as a horror is it is way to slow moving with way to many slow stretches to be even somewhat enjoyable and don't read the back of the box as it made it out and there were flesh sucking zombies attacking the town there isn't only a small scene where three or four zombies attack a house and are so easily repelled they are not a factor in the movie at all and their scene is rather more so for the most part i say you should enjoy this movie makes you come across it for really cheap,0.5226249694824219,24,0.9261363636363636,Y,0.08664259927797834
1,over the years some of them most enjoyable films have been about dysfunctional families bonjour monsieur sholmi is such a filmthis is an isreali film about a moroccan jewish family this could be about any family  in any culture  we all know or would want to know people like those in this comic gem this delight was written  directed by shemi zorkin  let us hope he a long career the movie is seen through the eyes of the year old son who seems to be concerned with everyone in the family  heis brilliantly played by oshri cohen he was when he made the movie he has been in a few since  i know i will hunt them up  hopefully this young man will become an international star the entire cast is magnificent i do hope i see them again i loved every person in the cast to some degree i think all who see this will agree it has been nominated for many international awards  has won it deserved every one now being a film in a language besides english it had a very limited run in the usa  which i feel is regrettable rent this film you will be glad you did ratings    out of  pointsout of  imdb out of note  since the story is not new  this is as high a rating it can get ,0.9868696331977844,0,over the years some of them most bad times have been about dysfunctional families bonjour monsieur sholmi is such a filmthis is an isreali film about a poor jewish family this could be about any interest in any culture we all know or would want to know people like those in this comic and this delight was written produced by shemi zorkin let us hope he a long career the list is available through the eyes of the year old son who claimed to be concerned with everyone in the family heis is defeated by oshri cohen he was when he made the movie he has been in a few since i know i will hunt them up hopefully this young man will become an international star the entire cast is what i do hope i see them again i loved every person in the cast to some degree i am all who do this will agree it has been responsible for many international awards has won it deserved every one now being a partner in a language besides english it had a very limited run in the usa which i feel is regrettable rent this if you will be as you did ratings out of pointsout of imdb out of note since the story is not new this is as high a rating it can get,0.4077248573303223,18,0.9268929503916448,Y,0.07929515418502202
1,when the italians and miles o'keeffe work together nothing can go wrong  as ever  miles is great as the almost as great ator  the most lovable barbarian of all times  totally lives up to the first movie ,0.9073255062103271,0,when the italians and miles o'keeffe work is nothing can go wrong as fifty miles is great as the almost as if ator the most dangerous barbarian of all times totally screwed up to the first movie,0.2322229444980621,5,0.8664987405541562,Y,0.13513513513513514
1,a toothsome little potboiler whose minute length doesn't seem a second too short  my name is julia ross harks back to an english tradition of things not being what they seem  hitchcock's the lady vanishes is one example  outofwork julia ross nina foch finds a dream job at a new employment agency in london  whose sinister representative seems very anxious to ascertain if she has living relatives or a boyfriend  after reporting to duty  she wakes up having been drugged in a vast manderleylike pile on the cornish coast  supposedly as the barmyinthecrumpet wife of george macready  who displays an alarming interest in knives and ice picks  his doting  enabling mum is the irresistible dame may whitty this time a model of bustling efficiency on the other side of goodvsevil than she occupied in the lady vanishes  the nightmare vision of this tale unfolds claustrophobically  we know what's going on but are powerless to tell poor julia  this movie  curiously  is regularly accorded a place of honor as one of the earliest and very few british films noirs  i think it's closer to the gothic olddarkhouse tradition than the american one of wet cobblestones and urban corruption  it does  however  evince a more modern  psychoanalytic cast of mind  whatever you call it  it remains a sharply satisfying thriller ,0.9144740700721741,0,a toothsome little potboiler whose minute length doesn't waste a second too short my name is julia ross harks back to an english tradition of things not being what they seem hitchcock's the lady vanishes is one example by julia ross nina foch finds a dream job at a new employment agency in question whose sinister representative seems very anxious to ascertain if she has living relatives or a boyfriend after reporting to duty she wakes up having been drugged in a vast manderleylike pile on the cornish coast supposedly as the barmyinthecrumpet wife of george macready who displays an alarming interest in knives and ice picks his doting enabling mum is the irresistible dame may whitty this time a model of bustling efficiency on the other side of goodvsevil than she occupied in the middle vanishes the nightmare vision of this tale unfolds claustrophobically we know what's going on but are powerless to save poor julia this movie curiously is regularly accorded a place of honor as one of the earliest and very few british films noirs i think it's closer to the gothic olddarkhouse tradition than the american one of wet cobblestones and urban corruption it does however evince a more modern psychoanalytic cast of mind whatever you call it it remains a sharply satisfying thriller,0.4947055876255035,5,0.9757785467128028,Y,0.022935779816513763
0,won't be long on this movie  the first half an hour was one of the most boring i have had to face since i've started watching movies  the story didn't advanced  nothing was explained about any of the characters  it felt like a nonmovie  a lot of people had already left the audience at this point a lot of the scene were totally unjustified and unexplained the director should have studied film a bit more to know that each sequence  each scene  has to make the story go forward  he never did that the supposedly funny moments were contrived  and only a few people laughed people with a weird sense of humor  i guess prize of the jury in cannes don't know what the jury was thinking about  probably the politicly correct effecti would have loved to love it  the disappointment was therefore even bigger you have to see it to believe it  but wait for the video ,0.019006146118044853,1,won't be long on this movie the first is an hour was one of the most days i have had to face since i've started watching movies the story didn't advanced nothing was explained about any of the characters it felt like a nonmovie a lot of people had already left the audience at this point a lot of the scene were totally unjustified and unexplained the director should have loved it a bit more to know that each sequence each scene has to make the story go forward he never did that the most memorable moments were precious and only a few people laughed people with a weird sense of time i guess prize of the jury in cannes don't know what the jury was thinking about probably the politicly defined effecti would have loved to love it the disappointment was therefore even bigger you have to see it to believe it but all for the video,0.5676112174987793,10,0.9403425871234496,Y,0.06329113924050632
0,all right  let's be realistic about this  nobody goes into a movie produced by wwe films whose owner has challenged god to a wrestling match  directed by a former porn director the man gave the world the between the cheeks trilogy  starring a wrestler named kane  and expects a little slice of art on a golden platter  if you do then you probably need to find something other than watching movies to occupy your time so what exactly are we to expect from a movie like this  well  here's what i was looking forward to  bad acting   a fairly nonexistent  clichéd storyline   kane walking around with a scrunched  sour face that indicates his nostrils just found the potato salad he misplaced a month ago   tons and tons of gore  well  if you're hungry for some so bad it's funny entertainment then this might satisfy your appetite because it delivers on all counts obviously  movies like this are best seen for free  but if you do choose to sacrifice box office bucks then have some fun and make a game out of it  the filmmakers are nice enough to introduce us to each of the annoying delinquents by flashing their names and legal offenses on the screen  this makes it easier for you to write down which ones you want to see killed and in what order  you and your friends can see whose predictions are most accurate i also suggest that you and your pals write down every single moment of stupidity and inanity that you can find  tally them up at the end and see who comes up with the most  i think my grand total was  can you beat that  i personally want to know how after years and a fire does this abandoned hotel still have electricity  running water  and a working elevator i know  i know  the filmmakers are assuming that if you pay to see this then you obviously don't put much thought into what you spend your money on and therefore likely won't put much thought into how silly the movie is  but that doesn't mean we can't point it out and laugh at it i also like how the city wants to turn this huge hotel which would be condemned and recommended for demolition by any sensible inspector into a homeless shelter and they think the best way to get it cleaned up is to give eight punks a few mops and brooms  uhhuh i think you pretty much know what to expect  but i feel the need to provide you with a couple of warnings  first  if you hate crowd interaction no matter the movie then you might want to stay away  the people in the audience acted like they were at an actual wrestling show  shouts of kill him  kane  and i hope you die first  and chokeslam  echoed through the theater  showcasing what i hope is not the best of what america has to offer  i usually don't appreciate such audience interaction  but for a cheesefest like this i thought the commentary added to the entertainment value  however  i can see how others could be annoyed by it second  and this shouldn't even warrant explanation  the film doesn't shy away from the gore  if watching a big ugly dude rip eyeballs right out of their sockets doesn't scream fun night at the movies  for ya then you know good and well to save your dough i must say that i was a little surprised by the extreme lack of dialogue on kane's part  i wasn't expecting him to put on an acting clinic  but i was hoping he'd have some cute little catchphrase like say goodnight his character's last name is goodnight right before he killed a victim  instead he uttered four words in the entire film  no  and i see it  but hey  he delivered them flawlessly if i were a bad guy in a movie then my catchphrase would be something like place your betts  or all betts are off  it'd rule and you know it  we need a new genre term for bad horror films like see no evil that induce so much unintentional laughter that you almost have to label them comedic  feel free to send me your suggestions  for now we'll just call 'em horlarious ,0.05625738948583603,1,all right let's be realistic about this nobody goes into a movie produced by epic films whose owner has challenged god to a wrestling event directed by a former art director the man gave the world the between the cheeks trilogy starring a man named kane and expects a little slice of art on a golden platter if you do then you probably need to find something other than watching movies to occupy your time so what exactly are we to expect from a movie like this well here's what i was looking forward to an acting a fairly bit clichéd storyline kane walking around with a scrunched sour face that indicates his nostrils just found the potato salad he misplaced a month ago tons and tons of gore well if you're hungry for some so much it's funny entertainment then this might satisfy your appetite because it delivers on all counts obviously movies like this are best seen for free but if you do choose to sacrifice box office bucks then have some fun and such a game out of it the filmmakers are nice enough to introduce us to each of the annoying delinquents by flashing their names and other offenses on the screen this makes it easier for you to write down which ones you want to see killed and in what order you and your friends can see whose predictions are most accurate i also suggest that you and your eyes write down every single moment of vulnerability and inanity that you can find tally them up at the end and see who comes up with the most i think my life total was can you beat that i personally want to know how after years and a fire does this abandoned hotel still have a running water and a working elevator i know i know the filmmakers are assuming that if you pay to see this then you obviously don't put much thought into what you spend your money on and therefore likely won't put much thought into how silly the movie is but that doesn't mean we can't point it out and laugh at it i also like how the city wants to turn this huge hotel which would be condemned and recommended for demolition by any sensible inspector into a homeless shelter and they think the best way to get it cleaned up is to give eight punks a few mops and brooms uhhuh i think you pretty much know what to expect but i feel the desire to provide you with a couple of warnings first if you hate crowd interaction no matter the movie then you might want to stay away the pain in the end acted like they were at an actual wrestling show shouts of kill him kane and i hope you die first and chokeslam echoed through the theater showcasing what i hope is not the best of what america has to offer i usually don't appreciate such audience interaction but for a cheesefest like this i thought the commentary added to the entertainment value however i can see how others could be annoyed by it second and this shouldn't even warrant explanation the film doesn't shy away from the gore if watching a big ugly dude rip eyeballs right out of their sockets doesn't mean fun night at the movies for ya then you know better and well to save your dough i must say that i was a little surprised by the extreme lack of dialogue on the part i wasn't expecting him to put on an acting clinic but i was hoping he'd have some cute old catchphrase like say goodnight his character's real name is goodnight right before he killed a victim instead he uttered four words in the entire film no and i see it but hey he delivered them flawlessly if i were a bad guy in a movie then my catchphrase would be something like place your betts or all betts are off it'd rule and you know it we need a new genre name for bad horror films like see no evil that induce so much unintentional laughter that you almost have to label them comedic feel free to send me your suggestions for now we'll just call 'em horlarious,0.661051332950592,22,0.9696811291165708,Y,0.030555555555555555
1,people tend to complain about the number of films being made about mentally disabled people  i don't see this as a valid criticism  no more than complaints of too many films about any sort of people  jaco van dormael does a wonderful job with the script and direction  daniel auteuil and pascal duquenne work perfectly together  with duquenne basically playing himself  the film covers a surprisingly large ground of events  and isn't simply content to go over what was seen in rain man the ending is rather depressing  but it doesn't ruin the wonderful story that has come before out of ,0.8794736862182617,0,people tend to complain about the number of films being made about the disabled people i don't see this as a valid criticism no more than complaints of too many films about any sort of people jaco van dormael does a wonderful meeting with the script and direction at auteuil and la duquenne work perfectly together with duquenne basically playing himself the film covers a surprisingly large ground of events and isn't simply content to go over what was seen in rain man the ending is rather depressing but it doesn't ruin the original story that has come before out of,0.2667171359062195,5,0.9559204840103716,Y,0.049504950495049514
